Date,Community,Filename,Caller,Chorus,Duration,Duration (B to L) ,Introduction present,Buildup present,Buildup E components,Buildup first half,Buildup second half,Buildup duration,Rate of buildup,Rate of first half,Rate of second half,Acceleration ,Buildup component chosen,Climax present,Climax components,Climax screams,Prop of screams,Durclx,Climax scream chosen,Letdown present,Letdown components,Drumming,Drumming duration,Drum beats,Rate of beats,Beats in climax,Beats after climax,Beats before climax,Non linearities,Time,Context,call,duration,durat2,select,F0start,F0end,F0max,F0min,F0mean,lmmean,lmmax,F0loc,trfak,trmean,trmax,Pfstart       ,Pfend,Pfmax,Pfmin,Pfmean       ,Pfmaxamp,Pfminamp,Pfmaxloc,Pfminloc,Pfmaxdif,noise_mean,noise_max,call,duration,durat2,select,F0start,F0end,F0max,F0min,F0mean,lmmean,lmmax,F0loc,trfak,trmean,trmax,Pfstart       ,Pfend,Pfmax,Pfmin,Pfmean       ,Pfmaxamp,Pfminamp,Pfmaxloc,Pfminloc,Pfmaxdif,noise_mean,noise_max,range
10/2/16,Mitumba,MTB078,LAM,N,5.82,3.32,Y,Y,2,1,1,1.4,1.428571429,1.428571429,1.428571429,0,BE2,Y,2,2,1,1.92,CS2,N,0,N,,,,,,,N,11:21,Feed,MTB078_LAM_BE2.lma,373.338,0,no,352,211,352,188,259,3,110,0,0.01,24,104,352,211,399,211,268,282,211,0.64,1,188,0.86,0.96,MTB078_LAM_CS2.lma,624.0078,0,no,540,611,728,540,673,5,94,0.27,-0.01,39,150,1080,1104,1221,587,732,681,587,0.12,0.94,611,0.77,0.92,188
10/2/16,Mitumba,MTB079,EDG,N,8.96,5.79,Y,Y,3,1,1,1.79,1.675977654,1.117318436,1.117318436,0,BE2,Y,1,1,1,0.43,CS1,Y,8,Y,0.2,2,10,0,2,0,N,11:33,Travel,MTB079_EDG_BE2.lma,370.6713,0,no,235,235,352,164,275,8,80,0.26,-0.02,40,96,235,235,564,235,425,493,235,0.7,0.93,329,0.43,0.85,MTB079_EDG_CS1.lma,344.0043,0,no,423,658,658,352,399,5,204,1,-0.01,16,273,751,705,845,705,789,822,751,0.56,0,23,0.19,0.38,306
10/2/16,Mitumba,MTB080,EDG,N,8.62,6.73,Y,Y,6,3,3,3.29,1.823708207,1.823708207,1.823708207,0,BE3,Y,3,3,1,1.86,CS2,Y,4,Y,0.17,2,11.76470588,2,0,0,Y,11:42,Travel,MTB080_EDG_BE3.lma,309.3372,0,no,329,352,352,188,321,7,85,0.06,-0.01,19,131,329,517,611,282,427,329,329,0.25,0,305,0.85,0.94,MTB080_EDG_CS2.lma,325.3374,0,no,1174,798,1245,634,900,37,225,0.24,0,148,347,611,798,1245,611,877,845,798,0.5,0.94,540,0.42,0.62,611
3/15/17,Mitumba,MTB087,EDG,N,7.51,5.1,Y,N,0,0,0,0,0,0,0,0,,Y,4,4,1,4.18,CS3,Y,2,N,,,,,,,"Y, D",7:18,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB087_EDG_CS3.lma,821.3436,0,no,611,564,1221,564,986,15,357,0.21,0.02,144,481,376,493,3687,376,1514,798,564,0.08,0.96,2466,0.33,0.52,657
3/16/17,Mitumba,MTB094,EDG,N,3.76,NA,NA,N,0,0,0,0,0,0,0,0,,Y,4,4,1,3.76,CS,N,0,N,,,,,,,N,16:04,Resting,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB094_EDG_CS.lma,624.0078,0,no,775,1221,1386,775,1198,4,38,0.54,0.11,105,279,775,1221,1386,658,945,916,775,0.07,0,705,0.19,0.52,611
3/16/17,Mitumba,MTB097,EDG,N,7.22,5.26,Y,N,0,0,0,0,0,0,0,0,,Y,7,7,1,5.26,CS6,N,0,N,,,,,,,Y,16:40,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB097_EDG_CS6.lma,696.0087,0,no,751,751,1221,728,1068,5,85,0.55,-0.04,121,434,751,751,2372,728,1164,1198,751,0.37,0,1221,0.25,0.42,493
3/16/17,Mitumba,MTB098,EDG,Y,4.39,4.39,NA,N,0,0,0,0,0,0,0,0,,Y,4,4,1,3.95,CS4,Y,1,N,,,,,,,Y,16:44,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB098_EDG_CS4.lma,768.0096,0,no,892,986,1785,658,1084,15,418,0.04,-0.02,142,653,470,517,3546,446,1592,1010,517,0.14,1,2348,0.33,0.53,1127
4/1/17,Mitumba,MTB100,EDG,N,5.11,4.7,Y,Y,5,2,3,3.14,1.592356688,1.27388535,1.910828025,0.636942675,BE3,Y,1,1,1,0.64,CS1,Y,2,N,,,,,,,Y,14:49,Travel,MTB100_EDG_BE3.lma,512.0064,0,no,329,282,352,141,328,9,169,0.02,0,34,181,845,282,845,282,519,470,282,0.51,1,305,0.26,0.39,MTB100_EDG_CS1.lma,696.0087,0,no,681,822,1080,611,907,11,178,0.14,0.02,94,258,681,822,1080,611,907,822,963,0.3,0.95,446,0.33,0.44,469
4/5/17,Mitumba,MTB104,EDG,N,5.4,5.4,NA,N,0,0,0,0,0,0,0,0,,Y,4,4,1,5.4,CS3,N,0,N,,,,,,,N,8:29,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB104_EDG_CS3.lma,1021.3461,0,no,305,611,611,305,553,3,66,0.57,0.01,47,194,305,611,1198,282,704,587,611,0.35,1,634,0.4,0.68,306
11/8/17,Mitumba,MTB104,KOC,N,4.6,4.6,NA,N,0,0,0,0,0,0,0,0,,Y,8,8,1,4.04,CS7,Y,1,N,,,,,,,D,9:47,Resting,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB104_KOC_CS7.lma,368.0046,0,no,1080,705,1104,634,887,10,169,0.42,-0.08,148,344,1080,705,1104,399,885,1080,705,0.37,1,681,0.23,0.36,470
11/22/17,Mitumba,MTB107,LAM,Y,5.58,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,,Y,3,3,1,2.61,CS2,Y,1,N,,,,,,,N,10:15,Resting,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB107_LAM_CS2.lma,720.009,0,no,845,705,1033,705,939,5,89,0.28,0,85,224,845,705,3029,705,1146,845,705,0.13,1,2020,0.22,0.38,328
11/22/17,Mitumba,MTB109,LAM,Y,7.27,7.27,NA,Y,13,6,6,4.64,2.801724138,2.586206897,2.586206897,0,BE9,Y,3,3,1,2.34,CS2,Y,1,N,,,,,,,Y,11:00,Resting,MTB109_LAM_BE9.lma,261.3366,0,no,258,305,352,235,315,5,28,0.34,0.03,25,56,258,305,634,235,397,540,258,0.58,0,329,0.17,0.43,MTB109_LAM_CS2.lma,581.3406,0,no,1127,845,1268,634,1031,24,282,0.11,0,166,397,1127,845,2536,564,1095,587,845,0.57,1,1973,0.31,0.42,634
4/5/17,Mitumba,MTB112,LON,Y,3.13,3.13,NA,N,0,0,0,0,0,0,0,0,,Y,5,3,0.6,2.76,CS2,Y,1,N,,,,,,,"Y, D",12:54,Resting,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB112_LON_CS2.lma,621.3411,0,no,1057,1127,1573,822,1387,7,204,0.29,-0.02,156,511,1057,1127,3147,822,1553,1151,1127,0.09,1,1597,0.29,0.42,751
4/8/17,Mitumba,MTB118,LON,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Y,NA,NA,NA,NA,CS,Y,1,N,,,,,,,N,16:30,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB118_KOC_CS1.lma,562.6737,0,no,1221,1080,1597,1080,1421,5,56,0.74,-0.01,98,324,1221,1080,4556,1080,1510,1386,1526,0.83,0.5,3029,0.41,0.5,517
10/14/16,Mitumba,MTB118,KOC,N,6.2,5.35,Y,Y,6,3,3,2.77,2.166064982,2.166064982,2.166064982,0,BE3,Y,2,2,1,1.29,CS1,Y,3,Y,0.18,2,11.11111111,2,0,0,D,15:14,Feed,MTB118_KOC_BE3.lma,226.6695,0,no,211,164,258,164,228,2,9,0.37,-0.01,25,57,211,164,258,164,228,258,164,0.48,1,23,0.88,0.97,MTB118_LON_CS.lma,842.6772,0,no,728,845,869,705,759,2,56,0.95,0.01,21,81,2912,845,3616,705,1250,775,2912,0.43,0,2888,0.16,0.35,164
4/9/17,Mitumba,MTB122,LON,N,2.67,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,BE,Y,2,2,1,1.71,CS1,N,0,N,,,,,,,N,10:33,Resting,MTB122_LON_BE.lma,288.0036,0,no,141,164,258,141,205,3,28,0.6,0.02,27,85,94,94,493,94,254,470,446,0.55,0.13,376,0.37,0.59,MTB122_LON_CS1.lma,794.6766,0,no,681,1104,1198,681,1018,4,106,0.76,0.05,61,304,681,1104,1198,305,1014,1174,1198,0.86,0.77,517,0.19,0.73,517
12/8/17,Mitumba,MTB136,KOC,N,6.41,3.52,Y,N,0,0,0,0,0,0,0,0,,Y,4,3,0.75,3.11,CS3,Y,1,N,,,,,,,D,7:13,Resting,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB136_KOC_CS3.lma,704.0088,0,no,658,611,845,470,690,4,75,0.1,-0.03,52,138,658,611,2536,282,753,658,611,0.78,1,1902,0.17,0.26,375
12/8/17,Mitumba,MTB137,KOC,N,5.42,3.77,Y,Y,3,1,2,0.89,3.370786517,2.247191011,4.494382022,2.247191011,BE2,Y,4,3,0.75,2.88,CS2,N,0,N,,,,,,,N,7:17,Resting,MTB137_KOC_BE2.lma,202.6692,0,no,352,282,352,235,269,5,47,0,0,24,81,540,282,564,235,323,258,540,0.56,0,329,0.21,0.4,MTB137_KOC_CS2.lma,746.676,0,no,493,517,845,493,703,4,103,0.24,0,39,220,493,517,2865,493,719,681,517,0.33,1,2372,0.16,0.33,352
12/22/17,Mitumba,MTB144,LAM,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Y,3,3,1,2.72,CS1,Y,2,N,,,,,,,Y,9:45,Resting,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTB144_LAM_CS1.lma,762.6762,0,no,939,1409,1550,798,1379,14,197,0.53,0.03,116,496,939,352,2935,282,1388,1479,352,0.62,1,2536,0.31,0.43,752
5/9/11,Kanyawara,1001,BB,N,7.59,6.12,Y,Y,7,3,3,3.37,2.077151335,1.78041543,1.78041543,0,BE4,Y,2,2,1,1.95,CS1,Y,2,Y,0.9,4,4.444444444,1,0,3,N,7:25,Travel,1001_BE4.lma,349.3377,0,no,211,282,329,188,274,3,19,0.38,0.01,33,72,117,282,329,94,261,305,117,0.58,0,141,0.21,0.46,1001_CS1.lma,917.3448,0,no,751,1010,1691,658,1102,15,531,0.17,0.06,133,739,751,1010,3969,658,1340,1479,1010,0.77,1,1761,0.21,0.4,1033
7/27/11,Kanyawara,1002,KK,N,9.54,7.59,Y,Y,10,5,4,4.01,2.493765586,2.493765586,1.995012469,-0.498753117,BE6,Y,2,1,0.5,1.93,CS1,Y,4,Y,0.42,3,7.142857143,3,0,0,Y,7:13,Travel,1002_BE6.lma,314.6706,0,no,376,329,376,211,312,5,66,0,0.01,37,96,376,329,376,211,312,282,376,0.39,0,164,0.26,0.59,1002_CS1.lma,1080.0135,0,no,751,1174,1761,751,1464,17,216,0.52,0.03,162,588,728,1174,3006,728,1490,1667,1174,0.75,1,1503,0.18,0.3,1010
6/6/11,Kanyawara,1004,ES,N,9.3,7.92,Y,N,0,0,0,0,0,0,0,0,,Y,10,4,0.4,7.92,CS3,N,0,N,,,,,,,"Y, D",7:19,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004_CS3.lma,736.0092,0,no,1245,1127,1409,798,1215,8,103,0.26,-0.03,128,399,1245,1127,2818,376,1383,1080,1127,0.78,1,1409,0.18,0.3,611
4/27/11,Kanyawara,1009,ST,N,5.6,3.79,Y,Y,4,1,2,1.98,2.02020202,1.01010101,2.02020202,1.01010101,BE2,Y,2,2,1,1.21,CS1,Y,2,N,,,,,,,Y,13:05,Feed,1009_BE2.lma,317.3373,0,no,282,282,305,188,266,4,42,0.06,0.01,16,67,282,282,587,94,264,282,282,0.48,0,493,0.19,0.53,1009_CS1.lma,645.3414,0,no,540,939,963,517,800,9,178,0.92,0.05,45,257,540,939,1785,517,930,892,658,0.68,0.92,1127,0.16,0.28,446
2/5/11,Kanyawara,1011,TJ,N,6.01,1.63,Y,N,0,0,0,0,0,0,0,0,,Y,2,2,1,1.63,CS1,N,0,N,,,,,,,N,8:27,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011_CS1.lma,613.341,0,no,1057,1221,1386,705,1260,8,225,0.46,0,102,559,1057,611,1386,611,1241,1386,611,0.59,1,282,0.58,0.84,681
6/6/11,Kanyawara,1014,ES,N,9.4,7.81,Y,N,0,0,0,0,0,0,0,0,,Y,10,3,0.3,6.91,CS1,Y,1,N,,,,,,,"Y, D",8:18,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014_CS1.lma,840.0105,0,no,611,1245,1432,540,1191,7,75,0.74,0.08,156,489,611,1245,2771,329,1652,1127,1245,0.93,1,1386,0.22,0.34,892
7/27/11,Kanyawara,1018,KK,Y,9.77,8.35,Y,Y,12,6,5,4.28,2.803738318,2.803738318,2.336448598,-0.46728972,BE6,Y,1,1,1,0.87,CS1,Y,7,Y,3.41,7,2.052785924,0,5,2,Y,9:54,Travel,1018_BE6.lma,269.3367,0,no,235,235,305,164,256,5,66,0.02,-0.01,16,82,235,235,305,164,256,258,235,0.39,0,117,0.25,0.53,1018_CS1.lma,744.0093,0,no,751,1033,1691,728,1327,23,197,0.24,0,250,592,751,1033,1691,681,1325,1573,1033,0.3,1,493,0.16,0.26,963
7/27/11,Kanyawara,1032,KK,N,10.2,7.82,Y,Y,15,8,7,5.04,2.976190476,3.174603175,2.777777778,-0.396825397,BE8,Y,4,4,1,2.46,CS1,Y,1,Y,0.57,4,7.01754386,4,0,0,Y,12:58,Travel,1032_BE8.lma,250.6698,0,no,305,282,352,235,292,3,19,0.54,0.01,25,59,305,282,352,235,292,258,305,0.24,0,47,0.15,0.45,1032_CS1.lma,850.6773,0,no,751,751,1620,751,1306,13,169,0.76,0.05,200,748,658,751,3945,658,1433,1526,751,0.8,1,2607,0.21,0.33,869
1/30/11,Kanyawara,1034,ES,Y,7.01,5.57,Y,Y,NA,NA,NA,NA,,,,,,Y,5,5,1,3.62,CS1,N,0,Y,2.13,6,2.816901408,6,0,0,"Y, D",14:28,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034_CS1.lma,634.6746,0,no,798,798,1432,775,1270,9,169,0.46,0.01,106,523,798,798,1432,775,1270,1174,798,0.11,1,423,0.38,0.55,657
4/28/11,Kanyawara,1035,AJ,N,8.07,2.57,Y,N,0,0,0,0,0,0,0,0,,Y,2,2,1,1.44,CS2,Y,2,N,,,,,,,Y,7:59,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035_CS2.lma,522.6732,0,no,658,634,1151,634,999,5,99,0.59,0,121,358,658,634,1151,634,999,1080,634,0.19,1,258,0.14,0.26,517
2/1/11,Kanyawara,1039,PG,N,6.56,6.11,Y,Y,4,2,2,1.31,3.053435115,3.053435115,3.053435115,0,BE2,Y,5,5,1,4.02,CS1,Y,2,N,,,,,,,Y,9:33,Travel,1039_BE2.lma,274.6701,0,no,305,305,352,235,306,4,19,0.43,0.01,20,62,986,305,1080,235,404,305,986,0.67,0,822,0.96,0.99,1039_CS1.lma,701.3421,0,no,751,1268,1550,751,1401,10,263,0.63,0.02,112,584,681,1268,2935,611,1913,1550,1268,0.69,1,1456,0.76,0.91,799
7/27/11,Kanyawara,1042,KK,N,9.8,5.84,Y,Y,9,5,4,4.13,2.179176755,2.421307506,1.937046005,-0.484261501,BE4,Y,2,2,1,1.71,CS2,N,0,N,,,,,,,N,18:02,Travel,1042_BE4.lma,186.669,0,no,282,352,352,235,263,4,47,0.96,0.02,24,75,282,705,705,211,280,258,305,0.75,0.22,423,0.25,0.59,1042_CS2.lma,600.0075,0,no,611,611,1315,611,1051,6,85,0.25,-0.04,199,536,611,587,1315,587,1051,1198,611,0.58,0,211,0.16,0.35,704
5/13/11,Kanyawara,1057,BB,N,8.96,5.78,Y,N,0,0,0,0,0,0,0,0,,Y,5,2,0.4,5.78,CS1,N,0,N,,,,,,,Y,15:43,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057_CS1.lma,1413.351,0,no,775,751,1550,751,1306,7,451,0.79,0.03,141,730,658,728,3828,658,1835,1503,728,0.75,1,2513,0.18,0.31,799
5/13/11,Kanyawara,1060,TJ,N,6.4,2.68,Y,Y,2,1,1,1.02,1.960784314,1.960784314,1.960784314,0,BE1,Y,1,1,1,0.86,CS1,Y,2,N,,,,,,,N,15:55,Feed,1060_BE1.lma,394.6716,0,no,423,352,517,305,361,4,75,0.01,-0.02,39,123,540,352,564,305,369,329,540,0.21,0,235,0.17,0.46,1060_CS1.lma,866.6775,0,no,798,1151,1386,751,1276,8,254,0.4,0.02,106,582,352,611,3992,352,1355,1386,611,0.72,1,2677,0.22,0.42,635
7/26/11,Kanyawara,1065,KK,N,10.59,7.43,Y,Y,10,5,5,5.6,1.785714286,1.785714286,1.785714286,0,BE5,Y,1,1,1,0.84,CS1,Y,2,N,,,,,,,N,7:51,Travel,1065_BE5.lma,381.3381,0,no,493,282,493,282,321,2,28,0,-0.04,30,110,963,282,963,282,324,282,282,0.72,1,470,0.16,0.46,1065_CS1.lma,882.6777,0,no,705,1245,1409,705,1250,7,132,0.48,0.03,148,436,705,1245,2771,681,1291,1339,1245,0.73,1,1386,0.14,0.29,704
6/11/11,Kanyawara,1077,AJ,N,9.09,4.64,Y,Y,7,4,3,2.97,2.356902357,2.693602694,2.02020202,-0.673400673,BE4,Y,1,1,1,0.89,CS1,Y,2,N,,,,,,,N,10:03,Travel,1077_BE4.lma,266.67,0,no,376,282,399,188,291,5,89,0.15,-0.01,35,111,376,282,587,188,294,282,376,0.51,0,282,0.49,0.67,1077_CS1.lma,941.3451,0,no,728,751,1174,634,949,8,132,0.65,0.02,126,332,728,751,1174,634,949,775,751,0.2,1,329,0.32,0.44,540
7/26/11,Kanyawara,1078,ES,N,7.36,4.29,Y,Y,2,1,1,0.9,2.222222222,2.222222222,2.222222222,0,BE1,Y,4,3,0.75,3.39,CS2,N,0,N,,,,,,,"Y, D",10:23,Feed,1078_BE1.lma,394.6716,0,no,493,352,493,211,330,4,132,0,-0.05,54,172,1033,94,1033,94,428,305,94,0.56,1,540,0.23,0.54,1078_CS2.lma,725.3424,0,no,892,892,1362,705,1162,6,127,0.27,-0.03,131,402,892,892,2654,705,1205,1010,892,0.83,1,1339,0.17,0.39,657
6/11/11,Kanyawara,1086,PG,N,7.82,6.47,Y,Y,10,5,5,2.52,3.968253968,3.968253968,3.968253968,0,BE5,Y,6,1,0.166666667,3.25,CS1,Y,2,N,,,,,,,Y,15:29,Travel,1086_BE5.lma,205.3359,0,no,282,211,282,188,224,3,19,0,-0.05,15,36,282,211,282,188,224,235,282,0.51,0,47,0.44,0.6,1086_CS1.lma,514.6731,0,no,705,1292,1362,634,1150,13,197,0.64,0.13,90,363,352,2630,2630,352,1431,2630,2630,0.78,1,1339,0.33,0.46,728
5/14/11,Kanyawara,1087,KK,N,7.98,5.94,Y,Y,4,2,2,1.99,2.010050251,2.010050251,2.010050251,0,BE2,Y,4,3,0.75,3.13,CS3,Y,2,N,,,,,,,N,8:26,Feed,1087_BE2.lma,349.3377,0,no,423,329,423,188,273,5,82,0,-0.01,20,138,423,329,423,164,272,282,423,0.48,0,164,0.21,0.46,1087_CS3.lma,637.3413,0,no,1010,798,1526,798,1314,10,235,0.41,-0.06,179,461,705,751,1526,681,1292,1526,869,0.58,0.96,305,0.19,0.32,728
5/14/11,Kanyawara,1088,KK,N,7.47,5.66,Y,Y,14,7,7,3.85,3.636363636,3.636363636,3.636363636,0,BE8,Y,2,2,1,1.53,CS2,Y,1,N,,,,,,,Y,8:36,Feed,1088_BE8.lma,184.0023,0,no,329,282,329,235,295,4,38,0,0,20,59,329,282,329,235,295,305,282,0.4,1,94,0.2,0.48,1088_CS2.lma,693.342,0,no,728,1104,1526,728,1218,10,103,0.48,0.01,224,462,728,1104,1526,705,1218,1432,1104,0.67,1,258,0.24,0.4,798
1/23/11,Kanyawara,1105,LK,N,6.17,5.14,Y,Y,8,4,4,3.66,2.18579235,2.18579235,2.18579235,0,BE6,Y,2,2,1,0.77,CS2,Y,2,N,,,,,,,Y,13:22,Travel,1105_BE6.lma,333.3375,0,no,141,329,329,141,281,5,56,0.43,0.03,38,104,117,329,775,94,290,329,282,0.52,0.94,493,0.85,0.97,1105_CS2.lma,277.3368,0,no,540,658,916,540,689,14,132,0.64,0.05,49,209,1033,658,1057,564,709,705,658,0.29,1,493,0.46,0.7,376
4/30/11,Kanyawara,1109,KK,N,7.99,5.39,Y,Y,9,4,4,3.51,2.564102564,2.279202279,2.279202279,0,BE5,Y,2,2,1,1.22,CS2,Y,2,N,,,,,,,D,17:27,Feed,1109_BE5.lma,277.3368,0,no,352,282,352,235,279,3,28,0,-0.01,20,64,352,282,681,235,283,282,282,0.4,0.1,423,0.29,0.56,1109_CS2.lma,488.0061,0,no,751,1151,1550,751,1297,11,258,0.52,0.02,234,594,728,634,3123,634,1419,751,634,0.05,1,1620,0.27,0.4,799
2/24/11,Kanyawara,1113,ES,N,9.26,9.26,NA,N,0,0,0,0,0,0,0,0,,Y,11,11,1,9.26,CS2,N,0,N,,,,,,,Y,7:25,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113_CS2.lma,600.0075,0,no,775,1198,1526,775,1364,8,207,0.57,0.01,127,560,775,1198,1526,634,1362,1479,775,0.48,0,493,0.68,0.89,751
8/12/11,Kanyawara,1114,PG,N,10.81,4.57,Y,Y,4,2,2,1.17,3.418803419,3.418803419,3.418803419,0,BE2,Y,4,1,0.25,2.65,CS1,Y,1,N,,,,,,,"Y, D",11:28,Feed,1114_BE2.lma,245.3364,0,no,329,376,399,211,272,7,66,0.96,0.01,26,122,329,376,399,211,272,258,329,0.47,0,117,0.15,0.38,1114_CS1.lma,770.6763,0,no,822,1127,1855,705,1211,23,366,0.2,0,145,639,423,1127,2701,329,1195,1198,1127,0.76,1,1362,0.19,0.27,1150
2/24/11,Kanyawara,1116,ES,N,8.35,5.56,Y,Y,4,2,2,1.54,2.597402597,2.597402597,2.597402597,0,BE2,Y,4,4,1,2.92,CS1,Y,3,N,,,,,,,"Y, D",9:41,Travel,1116_BE2.lma,232.0029,0,no,164,282,305,164,280,8,80,0.03,0.01,26,107,94,282,1292,94,364,305,94,0.53,0.07,1033,0.87,0.99,1116_CS1.lma,968.0121,0,no,869,1127,1432,705,1221,7,197,0.65,0.05,133,438,869,1127,4110,564,1292,1080,1386,0.24,0.87,2724,0.53,0.7,727
5/2/11,Kanyawara,1117,PB,N,7.12,5.18,Y,Y,2,1,1,0.73,2.739726027,2.739726027,2.739726027,0,BE2,Y,3,2,0.666666667,2.76,CS2,Y,4,N,,,,,,,D,,Travel,1117_BE2.lma,240.003,0,no,164,164,423,164,240,8,70,0.85,0.02,37,170,94,94,1315,94,443,258,94,0.29,0,1174,0.29,0.48,1117_CS2.lma,989.3457,0,no,845,775,1362,634,1207,9,225,0.73,0.02,97,520,540,2677,3757,517,1630,1245,2677,0.25,1,2489,0.15,0.42,728
5/2/11,Kanyawara,1119,PG,N,9.01,4.69,Y,N,0,0,0,0,0,0,0,0,,Y,4,2,0.5,2.58,CS2,Y,5,N,,,,,,,Y,7:41,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119_CS2.lma,632.0079,0,no,728,798,1315,634,1089,17,221,0.66,0.07,139,510,282,540,2630,282,1448,587,540,0.17,1,1315,0.2,0.41,681
5/2/11,Kanyawara,1121,PG,N,6.36,5,Y,N,0,0,0,0,0,0,0,0,,Y,7,3,0.428571429,5,CS2,N,0,N,,,,,,,"Y, D",7:47,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121_CS2.lma,677.3418,0,no,705,1127,1386,705,1178,15,225,0.37,0.02,151,514,658,1127,2654,564,1400,1386,658,0.4,0,2043,0.19,0.48,681
7/7/11,Kanyawara,1126,TJ,N,7.71,2.59,Y,Y,2,1,1,1.03,1.941747573,1.941747573,1.941747573,0,BE1,Y,1,1,1,0.86,CS1,Y,2,N,,,,,,,N,6:39,Feed,1126_BE1.lma,432.0054,0,no,423,305,423,258,317,2,66,0,0,17,105,517,305,517,305,339,329,517,0.64,0,211,0.14,0.27,1126_CS1.lma,869.3442,0,no,822,1245,1245,564,1050,14,160,0.87,-0.01,119,524,352,470,1785,352,1011,1174,470,0.22,1,1409,0.16,0.25,681
2/24/11,Kanyawara,1127,TJ,N,7.13,4.13,Y,N,0,0,0,0,0,0,0,0,,Y,5,5,1,4.13,CS4,N,0,N,,,,,,,N,10:31,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127_CS4.lma,709.3422,0,no,1198,1526,1550,1198,1467,5,85,0.45,0.01,62,302,1198,1526,1550,1198,1467,1550,1526,0.54,1,188,0.18,0.43,352
5/2/11,Kanyawara,1131,TJ,N,4.38,1.27,Y,N,0,0,0,0,0,0,0,0,,Y,1,1,1,0.97,CS1,Y,1,N,,,,,,,N,9:25,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131_CS1.lma,909.3447,0,no,728,681,1339,681,1208,4,85,0.47,0.01,120,570,587,681,2677,587,1853,1104,587,0.1,0,1339,0.16,0.3,658
2/24/11,Kanyawara,1132,ES,N,7.38,3.18,Y,N,3,1,1,0.88,3.409090909,2.272727273,2.272727273,0,BE2,Y,3,3,1,2.08,CS2,Y,1,N,,,,,,,"Y, D",13:56,Travel,1132_BE2.lma,245.3364,0,no,376,352,423,235,314,7,56,0.85,0.02,38,107,681,352,1362,235,416,305,681,0.71,0,728,0.38,0.61,1132_CS2.lma,450.6723,0,no,869,822,1432,822,1216,8,56,0.4,-0.02,113,390,869,822,3898,822,1430,1080,822,0.88,1,2607,0.2,0.29,610
10/27/10,Kanyawara,1133,KK,N,7.87,6.17,Y,Y,11,6,5,3.87,2.842377261,3.100775194,2.583979328,-0.516795866,BE6,Y,1,1,1,0.71,CS1,Y,4,Y,0.86,4,4.651162791,2,0,2,Y,7:56,Feed,1133_BE6.lma,232.0029,0,no,258,282,282,211,260,2,9,0.42,0.03,17,37,258,282,2959,211,291,282,2959,0.45,0.1,2724,0.42,0.7,1133_CS1.lma,717.3423,0,no,939,1057,1738,822,1480,18,301,0.37,-0.01,182,638,775,681,4344,681,1619,1644,1386,0.61,0.98,2912,0.26,0.39,916
5/2/11,Kanyawara,1134,TJ,N,7.38,2.04,Y,N,0,0,0,0,0,0,0,0,,Y,2,2,1,1.46,CS2,Y,1,N,,,,,,,N,9:45,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134_CS2.lma,722.6757,0,no,916,1268,1386,728,1272,8,221,0.25,-0.02,113,505,611,658,1386,305,1205,1386,305,0.29,0,634,0.12,0.23,658
10/27/10,Kanyawara,1135,KK,N,10.01,7.93,Y,Y,13,6,6,5.42,2.398523985,2.21402214,2.21402214,0,BE7,Y,2,2,1,1.37,CS2,Y,3,Y,2.1,5,2.380952381,4,1,0,Y,8:17,Travel,1135_BE7.lma,168.0021,0,no,211,211,235,211,228,1,9,0.19,0.01,9,20,211,1080,1080,211,269,235,1080,0.52,1,869,0.38,0.69,1135_CS2.lma,576.0072,0,no,1198,798,1738,798,1491,28,254,0.14,-0.08,143,527,1198,798,3358,798,1516,1479,798,0.75,1,1808,0.26,0.37,940
